ID_ViThuoc,TenViThuoc,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
350,Cây dạ cẩm,-0.015326904,0.010660338,-0.029105209,-0.012597587,-0.0051173903,-0.021813594,-0.02334123,-0.0152255185,-0.004150733,-0.008357545,0.004108887,0.039074786,0.013619043,0.0075785667,0.005228388,-0.00020867586
351,Mẫu lệ,0.052467033,-0.027194228,0.04099997,-0.013468344,-0.08462815,-0.024978206,-0.025068117,-0.06783652,-0.035457514,0.0065156985,0.02893811,0.05100683,-0.019505594,0.012786496,-0.031642966,-0.03717352
352,Mai mực,0.02449679,0.011254322,0.055235624,-0.009161932,-0.07994194,-0.054435574,-0.031501427,-0.038943935,-0.012329204,0.0066629443,0.040986154,0.035776585,-0.025339285,-0.00038490817,-0.024084657,-0.024726834
353,Thạch quyết minh,0.03779228,-0.0040442385,0.058220625,-0.0071410034,-0.09852648,-0.048361585,-0.041169018,-0.07993226,-0.03846692,0.02379032,0.043728124,0.053471357,-0.03510078,0.022145934,-0.04009881,-0.036924016
354,Cải bắp,0.008541781,-0.02693792,-0.004895881,-0.024559047,-0.0018065646,0.013886485,-0.021321366,-0.022735551,-0.021752158,-0.021831894,0.0437651,0.0018065907,0.026195887,0.018121284,-0.009886133,0.00017138943
355,Cẩu tích,-0.0057483763,0.00060686097,0.02686099,0.0012674518,-0.023246448,-0.032271735,-0.021698063,0.012372898,0.007217699,-0.018503606,0.031448565,0.0027091056,-0.0026564016,0.025475878,0.0045716176,-0.0058764964
356,Cốt toái bổ,0.005659595,0.009186025,0.03460259,0.004516121,-0.046366315,-0.042184263,-0.039364435,0.006562611,0.015033664,0.009246504,0.04600833,0.004945427,-0.0015585399,-0.0047271773,-0.0051711686,0.00506448
357,Dây đau xương,-0.0011203326,0.006140017,-0.017541047,-0.015819922,-0.03901374,-0.012209889,-0.02981844,-0.0020411685,-0.0078562815,0.017396715,0.027196497,-0.001715634,0.045428243,-0.026461706,-0.006765443,0.005774256
358,Cây hàm ếch,0.007155519,-0.028666232,-0.015699241,-0.023233224,-0.0015197396,0.017615423,-0.01739345,-0.024671804,-0.017310685,-0.024352271,0.034382466,0.0017489418,0.021713654,0.022141173,-0.00795356,0.007242769
359,Hy thiêm,0.02748403,-0.021893855,0.03353905,-0.0229563,-0.052536186,-0.008670855,-0.025898343,-0.020129446,-0.0045893486,-0.013366304,0.03550079,0.003612332,0.0019428397,-0.0086028315,-0.020344816,-0.021590166
360,Cây sung,-0.012171792,0.0070489915,-0.02398096,-0.0033771507,-0.0042784587,-0.03638065,-0.020853663,-0.026518371,-0.004948111,-0.008592671,0.0010957941,0.055691548,0.0036513456,0.021650627,0.004886701,-0.017439201
361,Thiên niên kiện,0.009046815,-0.010005378,0.01903835,0.014170179,-0.03768577,-0.024215989,-0.036644496,0.0019568503,0.004686978,0.012967709,0.038778048,0.02084611,-0.00051739207,0.01318134,0.0028983923,0.008077627
362,Thổ phục linh,-0.01679094,0.010123997,-0.005690012,-0.00048091263,-0.021232545,-0.028490923,-0.014172999,-0.018635556,-0.011463383,-0.022591854,-0.0010850467,0.058272503,0.008941846,0.024126496,0.0093106665,-0.013669774
363,Cây xá xị,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
364,Tỳ giải,0.013360843,-0.015241151,-0.010006633,-0.003372401,-0.062332984,0.0008908026,-0.018257631,-0.029080525,-0.035180297,0.006953044,0.01469342,0.046015024,0.063128404,-0.017045036,-0.023695223,-0.023708452
365,Cây vòi voi,-0.0011203326,0.006140017,-0.017541047,-0.015819922,-0.03901374,-0.012209889,-0.02981844,-0.0020411685,-0.0078562815,0.017396715,0.027196497,-0.001715634,0.045428243,-0.026461706,-0.006765443,0.005774256
366,Mật gấu,0.028202262,-0.009893649,0.011834241,-0.011861611,-0.044120315,-0.02465415,-0.024437478,-0.028054394,-0.021037308,-0.0068173697,0.020458307,0.017417934,0.019420497,0.006262034,-0.012848116,-0.02705415
367,Chìa vôi,-0.0011203326,0.006140017,-0.017541047,-0.015819922,-0.03901374,-0.012209889,-0.02981844,-0.0020411685,-0.0078562815,0.017396715,0.027196497,-0.001715634,0.045428243,-0.026461706,-0.006765443,0.005774256
368,Củ cốt khí,-0.013438467,-0.0031220615,-0.0036292523,0.015426734,-0.056779098,-0.006450318,-0.03203903,-0.004271649,-0.012191366,0.020163499,0.031236336,0.008215979,0.058194652,-0.010538725,-0.0042360965,-0.015093442
369,Độc hoạt,0.02491413,-0.015024533,0.017576799,0.015786404,-0.037130747,-0.03433925,-0.030545177,-0.003182713,-0.0071232426,0.019392703,0.041151967,0.020951074,-0.010294437,0.025925364,-0.0027337573,-0.0007641837
370,Náng hoa trắng,-0.0008794628,-0.00093689375,-0.048563566,-0.042754162,-0.013637852,0.012520179,-0.026326528,-0.014385957,-0.016738107,0.016896917,0.017315112,0.0064146295,0.034647435,-0.031990904,0.0059084967,0.02968875
371,Trinh nữ hoàng cung,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
372,Phòng kỷ,0.03254354,-0.026941698,-0.012768693,-0.016135022,-0.013438217,0.004332777,-0.0031168517,-0.034789387,-0.023454858,-0.025772508,0.016068134,0.014635012,0.013387237,0.03283863,0.0012138356,-0.008980297
373,Phấn phòng kỷ,0.03361045,-0.02404914,-0.009318922,-0.016118567,-0.017798487,-0.00018386915,-0.005171098,-0.037979987,-0.025124658,-0.021916976,0.018068437,0.01614413,0.0070460467,0.030346137,-7.221941e-05,-0.012827732
374,Quảng phòng kỷ,-0.00837766,0.0052228263,-0.032985747,-0.03860161,-0.027447287,0.0120254345,-0.018611109,-0.009298757,-0.015223101,0.02292323,0.0039524324,0.0068978593,0.028337087,-0.050146427,-0.0022241543,0.022252623
375,Mộc phòng kỷ,-0.00837766,0.0052228263,-0.032985747,-0.03860161,-0.027447287,0.0120254345,-0.018611109,-0.009298757,-0.015223101,0.02292323,0.0039524324,0.0068978593,0.028337087,-0.050146427,-0.0022241543,0.022252623
376,Tấm duột,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
377,Lá lốt,0.0024466924,-0.023437485,-0.028589617,-0.011743709,-0.017327238,0.019984467,-0.024067378,-0.018515617,-0.0133813415,0.0090228375,0.019042198,0.021956556,0.03059192,0.007259514,0.009304903,0.02759777
378,Lấu,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
379,Trứng cuốc,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
380,Châu thụ,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
381,Dây toàn,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
382,Cây đền,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
383,Gối hạc,-0.01170926,0.0018190145,-0.03466192,-0.027317777,0.00039576367,-0.0017585978,-0.02936217,0.0044856537,-0.003191573,0.0033376832,0.018046163,-0.0075456575,0.031819813,-0.010092124,0.010445125,0.019946367
384,Hoàng nàn,-0.0008794628,-0.00093689375,-0.048563566,-0.042754162,-0.013637852,0.012520179,-0.026326528,-0.014385957,-0.016738107,0.016896917,0.017315112,0.0064146295,0.034647435,-0.031990904,0.0059084967,0.02968875
385,Hồi,-0.0027528442,-0.007844814,-0.0005097091,0.039886557,-0.020106282,-0.020458966,-0.035562105,-0.00809893,-0.0068059503,0.007632889,0.029732924,0.040450923,0.0025449921,0.05252624,0.020589093,0.010545524
386,Khoai tây,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
387,Kim sương,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
388,Long não,0.0024471618,-0.023058955,-0.04853101,-0.014829725,-0.004932329,0.03277301,-0.010369508,-0.019721862,-0.0017361115,-0.0039356663,0.013899554,0.0077365413,0.041744016,0.0066895224,0.015363799,0.03150504
389,Mã tiền,0.012753174,-0.029982004,0.012364693,-0.028636739,-0.014398877,0.008762404,-0.027498608,-0.02792897,-0.0073897424,-0.027398817,0.018151809,0.017943975,0.028209984,0.010375518,-0.0049423,-0.028480355
390,Mộc qua,0.023272526,-0.015951328,0.048761293,0.025275042,-0.037201088,-0.02780915,-0.011095149,-0.020804495,-0.0034022606,0.007915825,0.015863076,0.049774565,0.012870245,0.028467182,-0.009905057,-0.023127623
391,Vuốt hùm,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
392,Bướm bạc,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
393,Chay,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
394,Rung rúc,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
395,Giổi,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
396,Chìa vôi (loại 2),0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
397,Cây ban,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
398,Bời lời nhớt,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
399,Bông báo,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
400,Cây mỏ quạ,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
401,Cà dại hoa trắng,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
402,Bông ổi,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
403,Tơ mành,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
404,Bát giác liên,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
405,Bông gạo,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
406,Cà gai leo,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
407,Rau răm,0.0010386892,-0.014879861,-0.033060495,-0.009832906,-0.02089278,0.011426669,-0.03905355,-0.020345565,-0.004444213,0.02540643,0.0226199,0.010626033,0.025254836,5.8118254e-05,0.0044944184,0.028190654
408,Vòng vang,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
409,Lá dong,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
410,Sơn từ cô,0.007155519,-0.028666232,-0.015699241,-0.023233224,-0.0015197396,0.017615423,-0.01739345,-0.024671804,-0.017310685,-0.024352271,0.034382466,0.0017489418,0.021713654,0.022141173,-0.00795356,0.007242769
411,Phèn đen,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
412,Ngò đồng,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
413,Cỏ bạc đầu,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
414,Đào lộn hột,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
415,Xoan nhừ,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
416,Bóng nước,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
417,Cây mắm,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
418,Rau tàu bay,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
419,Cây kim vàng,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
420,Cốc tinh thảo,0.0016071126,-0.003079569,-0.010557976,-0.0030936487,-0.020857923,-0.021558762,-0.017105924,-0.024450008,-0.017373458,-0.018251602,-0.0029106773,0.05011081,0.008387605,0.024620648,0.005599628,-0.0139391795
421,Mật mông hoa,-0.011181489,-0.05280337,-0.0007209927,-0.025822904,0.023822524,0.045686744,-0.016411921,-0.023364514,-0.01922893,-0.045562744,0.028760694,0.028224066,0.05778873,0.026309188,0.0042879526,-0.0013509318
422,Cúc áo,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
423,Xương khô,-0.0008794628,-0.00093689375,-0.048563566,-0.042754162,-0.013637852,0.012520179,-0.026326528,-0.014385957,-0.016738107,0.016896917,0.017315112,0.0064146295,0.034647435,-0.031990904,0.0059084967,0.02968875
424,Xương rồng,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
425,Tế tân,-0.42504576,0.059039537,0.23977509,0.26434302,1.070384,0.5397406,1.0150408,0.9701292,0.49894518,-0.5911967,-1.051691,-0.9920589,-1.0304484,-0.22067764,0.1469545,-0.07294406
426,Đơn chân chấu,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
427,Mía dò,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
428,Xoài,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
429,Nhãn hương,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
430,Tật lê,-0.024277192,-0.0052982345,0.0035959706,0.05298674,0.0030727275,-0.024994574,-0.04570201,0.009734767,-0.0007014214,-0.0058360314,0.015042342,0.039996244,0.029156612,0.06581901,0.038622938,0.016461888
431,Ruồi,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
432,Củ gió,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
433,Sao đen,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
434,Tất bạt,0.0071434565,-0.010726468,-0.021048974,-0.016253218,-0.035211947,-0.002372034,-0.04073856,-0.04094721,-0.025988135,0.027658394,0.028755646,0.022120066,0.010292681,0.0123536065,-0.006024709,0.015319748
435,Cây mướp sát,-0.0008794628,-0.00093689375,-0.048563566,-0.042754162,-0.013637852,0.012520179,-0.026326528,-0.014385957,-0.016738107,0.016896917,0.017315112,0.0064146295,0.034647435,-0.031990904,0.0059084967,0.02968875
436,Cây sừng dê,-0.0008794628,-0.00093689375,-0.048563566,-0.042754162,-0.013637852,0.012520179,-0.026326528,-0.014385957,-0.016738107,0.016896917,0.017315112,0.0064146295,0.034647435,-0.031990904,0.0059084967,0.02968875
437,Cây thông thiên,-0.0008794628,-0.00093689375,-0.048563566,-0.042754162,-0.013637852,0.012520179,-0.026326528,-0.014385957,-0.016738107,0.016896917,0.017315112,0.0064146295,0.034647435,-0.031990904,0.0059084967,0.02968875
438,Cây trúc đào,-0.0008794628,-0.00093689375,-0.048563566,-0.042754162,-0.013637852,0.012520179,-0.026326528,-0.014385957,-0.016738107,0.016896917,0.017315112,0.0064146295,0.034647435,-0.031990904,0.0059084967,0.02968875
440,Hành biển,-0.0008794628,-0.00093689375,-0.048563566,-0.042754162,-0.013637852,0.012520179,-0.026326528,-0.014385957,-0.016738107,0.016896917,0.017315112,0.0064146295,0.034647435,-0.031990904,0.0059084967,0.02968875
441,Bạc hà,-0.4178721,0.016136037,0.27421394,0.2600971,1.0847732,0.630911,1.1071826,1.0444636,0.5237789,-0.6597946,-1.0794371,-1.0997211,-1.0771177,-0.29818016,0.19822343,-0.018652827
442,Bạch chỉ,-0.42500955,0.07101459,0.23901603,0.27993843,1.0734365,0.52259564,1.008556,0.959246,0.48762846,-0.59430826,-1.0547853,-0.9771043,-1.0224075,-0.19665362,0.14732268,-0.08094014
443,Cây cối xay,-0.024355887,0.01464269,-0.021461785,-0.0052059162,-0.004494697,-0.03206066,-0.020071568,-0.016272958,0.0028587598,-0.01756216,0.002297368,0.051906727,0.005900225,0.019797612,0.006986622,-0.009315476
444,Cây cúc bách nhật,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
445,Cúc hoa,0.019598857,-0.024726883,0.0026397929,-0.03209485,-0.01764451,-0.0032459646,-0.010240167,-0.015103631,-0.015044138,-0.023410806,0.023175552,-0.0023185462,-0.002250468,0.011706792,-0.007077394,-0.012123749
446,Đại bi,-0.0043067373,-0.016597375,-0.03703726,-0.010232056,-0.00831566,0.019365573,-0.025896644,-0.0050698407,-0.0064784545,0.005241316,0.014070615,0.015577886,0.047549434,-0.0012870617,0.016995445,0.027345896
447,Đạm trúc diệp,-0.41341874,0.025660574,0.30382946,0.22335224,1.086967,0.63266516,1.1317289,1.0325074,0.5145736,-0.6966194,-1.0576732,-1.1174711,-1.0956033,-0.29260385,0.18208538,-0.057455804
448,Hành,0.018560033,-0.028044373,-0.009875845,0.00539509,-0.024987143,-0.008401971,-0.02166737,-0.02828443,-0.023030074,-0.008300509,0.0023353174,0.049290486,0.0059062676,0.034027394,0.0054052435,-0.013356369
449,Kinh giới,-0.031899724,-0.019795116,-0.0054613985,0.07595086,0.013140917,0.002094783,-0.036936484,0.0058530625,-0.0026683933,-0.0139596015,0.016745552,0.0570354,0.034453068,0.09283273,0.052105464,0.033022128
450,Dây ký ninh,0.021649182,-0.016808953,0.0040199086,-0.022616088,-0.026579078,-0.011594549,-0.027991747,-0.011841141,-0.005822995,-0.00831135,0.026669763,-0.009122435,0.012110425,0.0011358038,-0.007845713,-0.007982165
451,Ma hoàng,0.0028980784,-0.007364844,0.013525829,0.052093014,-0.01820052,-0.038441375,-0.040025152,-0.004207477,-0.008250402,0.007870665,0.02956558,0.04164443,0.015397804,0.06456776,0.018879602,0.0011593625
452,Màn kinh tử,0.039068058,-0.028944101,-0.0106778,-0.024734097,-0.02331454,0.0016819574,-0.0072223265,-0.036798272,-0.027051393,-0.019735951,0.010025963,0.020642068,0.016850261,0.018764753,-0.0044869985,-0.015528593
453,Cỏ mần trầu,-0.024355887,0.01464269,-0.021461785,-0.0052059162,-0.004494697,-0.03206066,-0.020071568,-0.016272958,0.0028587598,-0.01756216,0.002297368,0.051906727,0.005900225,0.019797612,0.006986622,-0.009315476
454,Mẫu đơn bì,0.03136439,-0.039932374,0.0039428324,-0.020794556,-0.038253818,0.025067663,-0.0070954077,-0.028655257,-0.0023947093,-0.02510222,0.01899873,0.009411484,0.017955285,0.00075545534,-0.004234761,-0.00709787
455,Muống biển,0.0010386892,-0.014879861,-0.033060495,-0.009832906,-0.02089278,0.011426669,-0.03905355,-0.020345565,-0.004444213,0.02540643,0.0226199,0.010626033,0.025254836,5.8118254e-05,0.0044944184,0.028190654
456,Na,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
457,Ngưu bàng (Quả),0.03558889,-0.012574376,-0.025675308,-0.00806568,-0.02437206,-0.008008722,-0.010807157,-0.04127905,-0.023387348,-0.010492027,0.0110316165,0.027387567,0.024628252,0.028409023,0.002134691,-0.005816322
458,Nhân trần,0.03889647,-0.045786705,-0.0132243335,-0.021758905,-0.014849499,0.015760764,-0.0015029944,-0.026844509,-0.018337706,-0.029437829,0.008734051,0.007046804,0.017748315,0.028428245,-0.0007027127,-0.010530222
459,Qua lâu nhân,0.0294616,-0.032152187,-0.0072139464,-0.012847099,-0.01695361,0.0033664443,-0.017675372,-0.04095677,-0.028468542,-0.014804844,0.037365127,0.013283469,0.016657766,0.032986466,-0.013665682,-0.008152157
460,Cây rau má,0.0011859685,0.00031305663,-0.020954303,-0.037807908,-0.016969968,-0.0017309859,-0.02068579,-0.004521493,-0.007845614,0.0002689436,0.024322394,-0.005720049,0.019766344,-0.018961998,0.0005666381,0.012753839
461,Sài hồ,0.019179832,-0.0247112,0.016023971,-0.010893606,-0.039296914,-0.0026598908,-0.03407286,-0.030091811,-0.018186493,-0.0063434998,0.029512744,0.009047642,0.0247695,0.008826092,-0.008290116,-0.03369494
462,Sắn dây,-0.00040278956,0.0033254847,-0.015640985,-0.006526461,-0.01545468,-0.029321022,-0.017194996,-0.029197074,-0.014169939,-0.016516428,-0.0019702762,0.054473884,-0.00383151,0.022939641,0.00057685655,-0.020241648
463,Tề thái,-0.024355887,0.01464269,-0.021461785,-0.0052059162,-0.004494697,-0.03206066,-0.020071568,-0.016272958,0.0028587598,-0.01756216,0.002297368,0.051906727,0.005900225,0.019797612,0.006986622,-0.009315476
464,Thạch hộc,0.019046735,-0.009839569,0.005587049,-0.015304081,-0.032271672,-0.014068402,-0.013842372,-0.03716566,-0.017867954,-0.021334419,0.035903197,0.019024212,-0.0034780889,0.021924227,-0.0183286,-0.017547853
465,Thanh cao hoa vàng,0.019179832,-0.0247112,0.016023971,-0.010893606,-0.039296914,-0.0026598908,-0.03407286,-0.030091811,-0.018186493,-0.0063434998,0.029512744,0.009047642,0.0247695,0.008826092,-0.008290116,-0.03369494
466,Thanh cao,0.019179832,-0.0247112,0.016023971,-0.010893606,-0.039296914,-0.0026598908,-0.03407286,-0.030091811,-0.018186493,-0.0063434998,0.029512744,0.009047642,0.0247695,0.008826092,-0.008290116,-0.03369494
467,Cây chổi xuể,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
468,Thường sơn,0.017214589,-0.009135717,0.0130834505,-0.022200162,-0.030522611,-0.0046426244,-0.026679015,-0.023204163,-0.007226893,-0.019297555,0.023017,0.018053811,0.02929572,-0.0050239116,-0.0062415786,-0.004518084
